date_time_utc,picked_up,pitched,call_end_result,City,Name,Address,Website,Phone,Email,Google Rating,Google Reviews,Yelp Rating,Yelp Reviews,FB Rating,FB Reviews,FB Likes,FB Checkins,FB Followers,Title,Description,Adwords,Facebook Ads,Twitter Ads,LinkedIn Ads,Bing Ads,Robot Config,SSL,WordPress,FB URL,Twitter URL,LinkedIn URL,YouTube URL,Instagram URL,Category,Search Type,Crawler Status,Founded,Company Type,Company Size,BBB Profile,State,Years in Business,First Name,Last Name,Contact Job Title,Revenue,Top Keywords
,,,,Louisville,Joseph's Salon & Spa,"3938 Dutchmans Lane, Louisville, KY 40207",http://www.josephssalon.com,(502) 897-5369,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ky/louisville/profile/spa/josephs-salon-spa-0402-2005210,KY,52,Kelli F.,Campbell,,,
,,,,Sn-luis-obisp,Avila Massage Spa,"250 Avila Beach Dr, Sn Luis Obisp, CA 93405-8046",http://www.avilamassagespa.com,(805) 704-1999,beverly@avilamassagespa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/sn-luis-obisp/profile/spa/avila-massage-spa-1236-92013263,CA,55,Beverly,Aviani,,,
,,,,Chandler,Skinovative Laser Center,"3111 W Chandler Blvd Ste 1104, Chandler, AZ 85226-5076",,"(866) 266-7546,(480) 855-7546",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/chandler/profile/spa/skinovative-laser-center-1126-1000051034,AZ,57,Vincent R.,Wells,,,
,,,,Hot-springs-national-park,Buckstaff Bathhouse Co.,"509 Central Ave, Hot Springs National Park, AR 71901-3596",http://www.buckstaffbaths.com,(501) 623-2308,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ar/hot-springs-national-park/profile/spa/buckstaff-bathhouse-co-0935-90004446,AR,112,Mandi,Hall,,,
,,,,Lowell,"Kurves Body Spa, LLC","125 S Bloomington St, Lowell, AR 72745-9493",https://kurvesbodyspa.com/,(479) 301-1886,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ar/lowell/profile/spa/kurves-body-spa-llc-0935-90389203,AR,,Karim,Almodovar,,,
,,,,Corona,Amina Organic Facial Spa,"591 N McKinley St Ste 104, Corona, CA 92879-8008",,(949) 237-2803,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/corona/profile/spa/amina-organic-facial-spa-1066-850069434,CA,,Raquel,Alston,,,
,,,,Cape Coral,AMSKINCARE SKIN SPA,"4829 Coronado Pkwy, Cape Coral, FL 33904-9516",,(239) 849-8068,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/cape-coral/profile/spa/amskincare-skin-spa-0653-90195052,FL,,Joseph,AMSKINCARE LLC,,,
,,,,Cape Coral,AMSKINCARE SKIN SPA,"4829 Coronado Pkwy, Cape Coral, FL 33904-9516",,(239) 849-8068,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/cape-coral/profile/spa/amskincare-skin-spa-0653-90195052,FL,,,AMSKINCARE LLC,,,
,,,,Inglewood,"Burke Williams, Inc.","450 N Oak St, Inglewood, CA 90302-3315",http://www.burkewilliamsspa.com,"(818) 530-0304, (866) 239-6635,(310) 966-4098",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/inglewood/profile/spa/burke-williams-inc-1216-353376,CA,,William K.,Armour,,,
,,,,Paso-robles,The Spa Central Coast,"617 12th St, Paso Robles, CA 93446",https://www.thespacentralcoast.com/,(805) 591-7157,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/paso-robles/profile/spa/the-spa-central-coast-1236-92084865,CA,,Kitty,Arostegoy,,,
,,,,Huntsville,Floraison Medspa,"415 Church St NW STE C, Huntsville, AL 35801-5594",http://floraisonmedspa.com/,(256) 469-7026,floraisonmedspa@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/huntsville/profile/spa/floraison-medspa-0513-900265199,AL,,Mrs. Rebecca,Aycock,,,
,,,,Lakewood,Elite Day Spa and Salon,"13701 Jewell Ave., Lakewood, CO 80228",,(303) 987-1818,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/co/lakewood/profile/spa/elite-day-spa-and-salon-1296-90025032,CO,,Trish,Beck,,,
,,,,Littleton,Barefeet,"9692 S Dudley Way, Littleton, CO 80127",,(720) 840-8742,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/co/littleton/profile/spa/barefeet-1296-90214327,CO,,Lisa,Braidech,,,
,,,,Florence,Me Spa,"1104 Bradshaw Dr, Florence, AL 35630-1438",http://www.allaboutmespa.com/,(256) 366-4078,alanibbrown@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/florence/profile/spa/me-spa-0513-900088061,AL,,Alani,Brown,,,
,,,,Glendale,"The Best Little Spa, LLC","7155 W Campo Bello Dr Ste 10 Bldg A, Glendale, AZ 85308-8472",,(480) 628-0705,julie@thebestlittlespa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/glendale/profile/spa/the-best-little-spa-llc-1126-1000036313,AZ,,Julie,Brown,,,
,,,,Wilmington,Pamper Perfect Mobile Spa,"2207 Concord Pike # 261, Wilmington, DE 19803-2908",http://www.pamperperfectmobilespa.com,"(866) 947-9994, (302) 482-5938,(877) 677-7882",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/de/wilmington/profile/spa/pamper-perfect-mobile-spa-0251-32003070,DE,,Allison,Butler,,,
,,,,Trumbull,"Dolce Vida Medical Spa, LLC","140 Monroe Tpke Unit D, Trumbull, CT 06611-1357",http://www.dolcevidamedspa.com/,"(203) 691-8441,(203) 513-8457",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/trumbull/profile/spa/dolce-vida-medical-spa-llc-0111-87095746,CT,,Scott,Callahan,,,
,,,,Bradford,Levitate Float Spa,"1020 E Main St Suite #5, Bradford, PA 16701",https://www.levitatefloatspa.com/,(814) 598-7990,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/pa/bradford/profile/spa/levitate-float-spa-0141-71115715,PA,,Leanna,Cameron,,,
,,,,Bristol,Silvana's Day Spa & Salon LLC,"102 E Main St, Bristol, CT 06010-7056",http://www.silvanasdayspa.com,(860) 589-7249,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/bristol/profile/spa/silvanas-day-spa-salon-llc-0111-87113163,CT,,Sylvia,Charette,,,
,,,,Glastonbury,Bria Day Spa LLC,"9 Willow Brook Drive, Glastonbury, CT 06033-1056",,(860) 657-8279,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/glastonbury/profile/spa/bria-day-spa-llc-0111-2000980,CT,,Joanna,Chevrette,,,
,,,,Bonita Springs,Joyful Yoga & Spa,"3405 Pelican Landing Pkwy Ste 1, Bonita Springs, FL 34134-0937",http://www.joyfulyoga.com/contact/,(239) 947-9845,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/bonita-springs/profile/spa/joyful-yoga-spa-0653-90194174,FL,,Jacqueline,Chiodo,,,
,,,,Delray Beach,Paradise Salon Studio Spa,"140 NE 2nd Ave., Delray Beach, FL 33444",,(561) 330-3434,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/delray-beach/profile/spa/paradise-salon-studio-spa-0633-92007622,FL,,Jen,Cohane,,,
,,,,Altamonte Spg,Newbeauty Facial Spa,"264 E Altamonte Dr, Altamonte Spg, FL 32701",https://newbeautyfacialspa.com/,(352) 222-2543,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/altamonte-spg/profile/spa/newbeauty-facial-spa-0733-235959891,FL,,Briana,Comperchio,,,
,,,,Anderson,Glamorous Day Spa,"2887 Ventua st, Anderson, CA 96007",,(530) 365-1017,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/anderson/profile/spa/glamorous-day-spa-1156-90061561,CA,,Customer,Contact,,,
,,,,Chico,Sweetwater Day Spa,"40 Declaration Drive, Chico, CA 95973",,(530) 894-7722,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/chico/profile/spa/sweetwater-day-spa-1156-90064618,CA,,Customer,Contact,,,
,,,,Carmichael,New Happy Day Spa,"7330 Fair Oaks blvd #1, Carmichael, CA 95608",,(916) 745-4713,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/carmichael/profile/spa/new-happy-day-spa-1156-90070113,CA,,Customer,Contact,,,
,,,,Huntsville,Hand and Stone Massage and Facial Spa,"935 Bob Wallace Ave SW STE 105, Huntsville, AL 35801-6541",,(256) 333-4239,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/huntsville/profile/spa/hand-and-stone-massage-and-facial-spa-0513-900258424,AL,,AJ,Cragar,,,
,,,,Hot-springs-national-park,Rose Garden Spa and Salon,"217 Park Avenue, Hot Springs National Park, AR 71901",,(888) 624-3311,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ar/hot-springs-national-park/profile/spa/rose-garden-spa-and-salon-0935-90002738,AR,,Ms. Pamela,Crow,,,
,,,,Doral,Hand & Stone Doral Massage and Facial Spa,"8450 NW 53rd Street, Doral, FL 33166",https://handandstone.com/locations/doral,"(786) 600-4116,(305) 726-0221",bpatel@handandstone.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/doral/profile/spa/hand-stone-doral-massage-and-facial-spa-0633-90558620,FL,,Cheryl,Customer Service Manager,,,
,,,,Doral,Hand & Stone Doral Massage and Facial Spa,"8450 NW 53rd Street, Doral, FL 33166",https://handandstone.com/locations/doral,"(786) 600-4116,(305) 726-0221",bpatel@handandstone.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/doral/profile/spa/hand-stone-doral-massage-and-facial-spa-0633-90558620,FL,,Francisco,Customer Service Manager,,,
,,,,Doral,Hand & Stone Doral Massage and Facial Spa,"8450 NW 53rd Street, Doral, FL 33166",https://handandstone.com/locations/doral,"(786) 600-4116,(305) 726-0221",bpatel@handandstone.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/doral/profile/spa/hand-stone-doral-massage-and-facial-spa-0633-90558620,FL,,,Customer Service Manager,,,
,,,,Boynton Beach,My Lash Spa,"1750 N Congress Ave STE 400, Boynton Beach, FL 33426-8212",https://mylashspa.com/,(561) 200-4803,info@mylashspa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/boynton-beach/profile/spa/my-lash-spa-0633-90412943,FL,,Alex,Customer Service Manager,,,
,,,,Boynton Beach,My Lash Spa,"1750 N Congress Ave STE 400, Boynton Beach, FL 33426-8212",https://mylashspa.com/,(561) 200-4803,info@mylashspa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/boynton-beach/profile/spa/my-lash-spa-0633-90412943,FL,,Forchi,Customer Service Manager,,,
,,,,Fort Lauderdale,Heavenly Spa,"321 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304-4204",http://www.westinfortlauderdalebeachspa.com,(954) 245-3040,spa@westinftlauderdalebeach.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/fort-lauderdale/profile/spa/heavenly-spa-0633-90421995,FL,,Willie,Customer Service Manager,,,
,,,,Scottsdale,Zahav Med Spa,"8700 E Pinnacle Peak Rd, Scottsdale, AZ 85255",https://zahavmedspa.com/,(480) 219-5168,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/scottsdale/profile/spa/zahav-med-spa-1126-1000122913,AZ,,Shahar,Dalai,,,
,,,,Telluride,Aromatherapy Day Spa,"PO Box 2465, Telluride, CO 81435",,(970) 728-9515,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/co/telluride/profile/spa/aromatherapy-day-spa-0806-99122314,CO,,Michelle,Davis,,,
,,,,Stamford,Noelle Spa for Beauty & Wellness,"1100 High Ridge Rd, Stamford, CT 06905-1222",http://www.noelle.com,(203) 322-3445,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/stamford/profile/spa/noelle-spa-for-beauty-wellness-0111-60000908,CT,,Peter,de Caprio,,,
,,,,Canyon-lake,Canyon Lake Med Spa Medical Aesthetics,"31630 Railroad Canyon Rd Ste 4, Canyon Lake, CA 92587-9478",http://www.canyonlakemedspa.com,"(714) 244-9696,(951) 244-9696",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/canyon-lake/profile/spa/canyon-lake-med-spa-medical-aesthetics-1066-1015580,CA,,None Alex,Denes,,,
,,,,Madera-canyon,Nevaeh Day Spa,"175 South La Canada Drive Suite #111, Madera Canyon, AZ 85614",http://nevaeh-spa.com/,(520) 331-3247,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/madera-canyon/profile/spa/nevaeh-day-spa-1286-20101811,AZ,,Mrs. Victoria,Dorris,,,
,,,,Upland,Massage Green Spa,"283 S Mountain Ave, Upland, CA 91786",https://massagegreenspa.com/locations/spa/upland-ca/,(909) 367-2468,mgsupland@massagegreenspa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/upland/profile/spa/massage-green-spa-1066-850033966,CA,,Jay,E,,,
,,,,Davie,Hand & Stone Massage and Facial Spa,"1829 S University Dr, Davie, FL 33324-5805",https://www.handandstone-davie.com/,(954) 472-2288,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/davie/profile/spa/hand-stone-massage-and-facial-spa-0633-90550176,FL,,James,Egan,,,
,,,,Thousand Oaks,Conejo Valley Medspa,"190 W Hillcrest Dr Unit 58 Ste 109, Thousand Oaks, CA 91360-7853",https://www.conejovalleymedspa.com,(805) 590-8966,sofia@conejovalleymedspa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/thousand-oaks/profile/spa/conejo-valley-medspa-1236-92088054,CA,,Sofia,"Eselin, RN, BSN",,,
,,,,Bakersfield,Pure Luxury Day Spa,"6609 Hanford Dr, Bakersfield, CA 93313-5908",https://www.pureluxurydayspa.com/,(661) 912-5856,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/bakersfield/profile/spa/pure-luxury-day-spa-1066-850093982,CA,,Amber,Ferelli,,,
,,,,Deerfield Besch,Lolla Spa,"811 SE 8th Ave, 209, Deerfield besch, FL 33441",https://www.vagaro.com/lollaspa,(955) 982-5644,lollaspainfo@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/deerfield-besch/profile/spa/lolla-spa-0633-92023825,FL,,Lorrany,Fernandes,,,
,,,,Deerfield Besch,Lolla Spa,"811 SE 8th Ave, 209, Deerfield besch, FL 33441",https://www.vagaro.com/lollaspa,(955) 982-5644,lollaspainfo@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/deerfield-besch/profile/spa/lolla-spa-0633-92023825,FL,,Lorrany,Fernandes,,,
,,,,Cape Coral,Bio Spa 360 LLC,"4106 Del Prado Blvd S, Cape Coral, FL 33904-7163",https://www.biospa360.com/,(239) 203-3000,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/cape-coral/profile/spa/bio-spa-360-llc-0653-90418857,FL,,Richard,Fertil,,,
,,,,Somers,Nirvana Spa & Wellness,"27 Quality Avenue Suite C, Somers, CT 06071",https://www.nirvanaspaandwellness.net/,(860) 698-2906,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/somers/profile/spa/nirvana-spa-wellness-0111-110088911,CT,,George,Gergely,,,
,,,,Somers,Nirvana Spa & Wellness,"27 Quality Avenue Suite C, Somers, CT 06071",https://www.nirvanaspaandwellness.net/,(860) 698-2906,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/somers/profile/spa/nirvana-spa-wellness-0111-110088911,CT,,George,Gergely,,,
,,,,Stamford,Angel Tips Nail Spa,"1990 W Main St, Stamford, CT 06902-4563",,"(516) 417-7890,(203) 348-1500",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/stamford/profile/spa/angel-tips-nail-spa-0111-87077652,CT,,Eugene,Guarnieri,,,
,,,,Payson,Spa at the Borgata,"705 W. Main Street, Payson, AZ 85541",,"(602) 999-0572,(928) 978-0005",spaattheborgata@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/payson/profile/spa/spa-at-the-borgata-1126-1000026445,AZ,,Michelle,Hagan,,,
,,,,Fresno,Kiss ME Med Spa,"1642 E Herndon Ave Ste 104, Fresno, CA 93720-3377",http://kissmeci.com,(559) 838-0500,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/fresno/profile/spa/kiss-me-med-spa-1066-89083586,CA,,Charles,Hemunganey,,,
,,,,Montgomery,Slinder Solutions,"8876 Minnie Brown Rd, Montgomery, AL 36117-7839",,(334) 271-5511,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/montgomery/profile/spa/slinder-solutions-0463-90021856,AL,,Allison,Hollins,,,
,,,,Carmel,"New Phases Spa, LLC","2508 E 146th St Ste 120, Carmel, IN 46033-7714",https://newphasesspa.com,(317) 397-7364,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/in/carmel/profile/spa/new-phases-spa-llc-0382-90045419,IN,,Eric,Hurst,,,
,,,,Huntsville,Bodied By KLE,"7262 Governors West NW STE 101, Huntsville, AL 35806-2378",,(256) 274-1477,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/huntsville/profile/spa/bodied-by-kle-0513-900263072,AL,,Eric,Johnson,,,
,,,,Bakersfield,Studio Bliss Day Spa,"3100 19th St Ste 300, Bakersfield, CA 93301-3156",,(661) 322-7800,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ca/bakersfield/profile/spa/studio-bliss-day-spa-1066-89048155,CA,,Jana,Kerber,,,
,,,,Westport,Westport Coco Spa,"1460 Post Rd E, Westport, CT 06880-5500",http://www.cocospawestportct.com/,(203) 319-1153,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/westport/profile/spa/westport-coco-spa-0111-87127741,CT,,Mx. Kyung,Lee,,,
,,,,Madison,Fa'Bela's Spa,"7535 Wall Triana Studio H, Madison, AL 35757",https://www.facebook.com/FaBelasAPlaceForBeauty,(256) 513-0192,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/madison/profile/spa/fabelas-spa-0513-900258064,AL,,Brenda,Lee,,,
,,,,Wheat Ridge,Forever Spa,"1208 Wadsworth Blvd, Wheat Ridge, CO 80214",,(720) 550-6405,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/co/wheat-ridge/profile/spa/forever-spa-1296-90261902,CO,,Paul,Lee,,,
,,,,Cape Coral,Le Bijou Salon & Spa,"1113 SE 47th Ter Ste 5, Cape Coral, FL 33904-9156",,(239) 540-5656,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/cape-coral/profile/spa/le-bijou-salon-spa-0653-90106402,FL,,Rudy,Lepe,,,
,,,,Tucson,Nirvana Reflexology Spa Corporation,"3720 W Ina Rd Ste 138, Tucson, AZ 85741-2091",,(520) 572-0222,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/tucson/profile/spa/nirvana-reflexology-spa-corporation-1286-20044155,AZ,,Shiying,Li,,,
,,,,Wilmington,Videll's Day Spa,"33B Trolley Sq, Wilmington, DE 19806-3352",http://videllsdayspa.com,(302) 656-1784,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/de/wilmington/profile/spa/vidells-day-spa-0251-92012124,DE,,Videll,Long,,,
,,,,Destin,Serenity by the Sea,"4000 S Sandestin Blvd, Destin, FL 32550-4279",http://www.serenitybytheseaspa.com,"(866) 622-9595,(850) 622-9595",Serenity@HiltonSandestinBeach.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/destin/profile/spa/serenity-by-the-sea-0683-90021538,FL,,Shanelle,Lucas,,,
,,,,Cape Coral,The Laser Lounge Spa Cape Coral,"534 SE 16th Pl, Cape Coral, FL 33990",https://capecoral.thelaserloungespa.com/,(239) 257-1978,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/cape-coral/profile/spa/the-laser-lounge-spa-cape-coral-0653-90435745,FL,,Business,Manager,,,
,,,,Doral,Let's Wrap It Spa,"4805 NW 79th Ave Ste 16, Doral, FL 33166-5400",,(786) 715-8794,yolanda@letswrapitspa.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/doral/profile/spa/lets-wrap-it-spa-0633-90060649,FL,,Customer Service,Manager,,,
,,,,Woodbury,Salt of the Earth LLC,"787 Main St S, Woodbury, CT 06798-3741",http://naturalsalthealing.com,(203) 586-1172,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/woodbury/profile/spa/salt-of-the-earth-llc-0111-87120731,CT,,Sue,Martovich,,,
,,,,Shelton,Aqua Salon & Spa,"1 Corporate Dr Ste 108, Shelton, CT 06484-6276",http://www.aquasalonandspa.net,"(203) 929-1178,(203) 929-2782",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/shelton/profile/spa/aqua-salon-spa-0111-87057672,CT,,Marco,Mastrogiovanni,,,
,,,,Shelton,Aqua Salon & Spa,"1 Corporate Dr Ste 108, Shelton, CT 06484-6276",http://www.aquasalonandspa.net,"(203) 929-1178,(203) 929-2782",,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/shelton/profile/spa/aqua-salon-spa-0111-87057672,CT,,Marco,Mastrogiovanni,,,
,,,,Georgetown,Aurum MediSpa,"505 W Market St, Georgetown, DE 19947",https://www.aurummedispa.com/,(302) 253-8258,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/de/georgetown/profile/spa/aurum-medispa-0251-92031905,DE,,Andrea,McDaniel,,,
,,,,Scottsdale,Skin Solutions For Life,"9188 E. San Salvador #101, Scottsdale, AZ 85255",,(480) 307-6338,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/scottsdale/profile/spa/skin-solutions-for-life-1126-1000025790,AZ,,Susan,Menola,,,
,,,,Scottsdale,Skin Solutions For Life,"9188 E. San Salvador #101, Scottsdale, AZ 85255",,(480) 307-6338,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/scottsdale/profile/spa/skin-solutions-for-life-1126-1000025790,AZ,,Susan,Menola,,,
,,,,West Hartford,XES Beauty Lounge LLC,"8 Mayflower St, West Hartford, CT 06110-1420",https://www.xesspa.com/,(860) 233-9377,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/west-hartford/profile/spa/xes-beauty-lounge-llc-0111-87128841,CT,,Evelyn,Miller,,,
,,,,Waterbury,Spa Dior LLC,"741 Wolcott Street, Waterbury, CT 06705-1313",http://spadiorct.com/,(203) 575-0083,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/waterbury/profile/spa/spa-dior-llc-0111-87129580,CT,,Anita,Mir,,,
,,,,Clearwater,Bella Michelle Day Spa Inc,"2454 N McMullen Booth Rd Ste 605 Bldg D, Clearwater, FL 33759-1345",http://www.BellaMichelleDaySpa.com,(727) 726-5422,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/clearwater/profile/spa/bella-michelle-day-spa-inc-0653-90159330,FL,,Michelle,Monroe,,,
,,,,Montgomery,L'esprit Salon Da'spa LLC,"8327 Crossland Loop, Montgomery, AL 36117-8483",,(334) 260-0355,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/montgomery/profile/spa/lesprit-salon-daspa-llc-0463-90028309,AL,,Gina,Mount,,,
,,,,Farmington,Glow Aesthetics and Spa,"58 Farmington Ave Ste 2 Suite 2, Farmington, CT 06032-1732",https://glowaestheticsandspa.com/,(860) 674-1214,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/farmington/profile/spa/glow-aesthetics-and-spa-0111-110087217,CT,,Miss Heidi,Moyer,,,
,,,,Farmington,Glow Aesthetics and Spa,"58 Farmington Ave Ste 2 Suite 2, Farmington, CT 06032-1732",https://glowaestheticsandspa.com/,(860) 674-1214,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/ct/farmington/profile/spa/glow-aesthetics-and-spa-0111-110087217,CT,,Miss Heidi,Moyer,,,
,,,,Bradenton,Blue Door Spa & Salon,"5234 E. State Rd. 64 Bennett Plaza, Bradenton, FL 34208",http://thebluedoorspa.com/,(941) 747-0111,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/bradenton/profile/spa/blue-door-spa-salon-0653-90208173,FL,,Nichola M,Nagy,,,
,,,,Bradenton,Blue Door Spa & Salon,"5234 E. State Rd. 64 Bennett Plaza, Bradenton, FL 34208",http://thebluedoorspa.com/,(941) 747-0111,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/fl/bradenton/profile/spa/blue-door-spa-salon-0653-90208173,FL,,Nichola M,Nagy,,,
,,,,Mc Calla,Totally You,"7415 Springer Rd, Mc Calla, AL 35111-4112",http://totallyyou.us,(205) 477-1602,msglorianelson@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/al/mc-calla/profile/spa/totally-you-0463-90049517,AL,,Gloria,Nelson,,,
,,,,Phoenix,Nail Spa 101,"4326 E Cactus Road #C-02, Phoenix, AZ 85032",,(602) 971-7400,,,,,,,,,,,,,,,,,,,,,,,,,,Spa,,,,,,https://www.bbb.org/us/az/phoenix/profile/spa/nail-spa-101-1126-27008158,AZ,,Jimmy,Nguyen,,,
